Date,Open,High,Low,Close,Adj Close,Volume
2014-02-13,46307.691406,46307.691406,45538.460938,46076.921875,44864.531250,127083
2014-02-14,46153.847656,46538.460938,45846.152344,46230.769531,45014.335938,146242
2014-02-17,43846.152344,44769.230469,43000.000000,44076.921875,42917.156250,574619
2014-02-18,44076.921875,45000.000000,43076.921875,44769.230469,43591.250000,226673
2014-02-19,44846.152344,45384.617188,44384.617188,44461.539063,43291.660156,122964
2014-02-20,44230.769531,45076.921875,44230.769531,44846.152344,43666.148438,79793
2014-02-21,44846.152344,45153.847656,43846.152344,44000.000000,42842.257813,102622
2014-02-24,44153.847656,44307.691406,43076.921875,43153.847656,42018.371094,124998
2014-02-25,43461.539063,44307.691406,42923.078125,43230.769531,42093.269531,151984
2014-02-26,43307.691406,44538.460938,43230.769531,44153.847656,42992.062500,111884
2014-02-27,44923.078125,45230.769531,44461.539063,44692.308594,43516.347656,140923
2014-02-28,44461.539063,46000.000000,44076.921875,45692.308594,44490.042969,245545
2014-03-03,44769.230469,48076.921875,44769.230469,47923.078125,46662.109375,589024
2014-03-04,46923.078125,47692.308594,46307.691406,46846.152344,45613.527344,173108
2014-03-05,46846.152344,47153.847656,46384.617188,46846.152344,45613.527344,78651
2014-03-06,47076.921875,48615.382813,46846.152344,48461.539063,47186.406250,243896
2014-03-07,49230.769531,49307.691406,47692.308594,48384.617188,47111.507813,205293
2014-03-10,48846.152344,53000.000000,48307.691406,51307.691406,49957.667969,533663
2014-03-11,51769.230469,52538.460938,51461.539063,52307.691406,50931.355469,365236
2014-03-12,52538.460938,52538.460938,50846.152344,51000.000000,49658.070313,181533
2014-03-13,50846.152344,51923.078125,50153.847656,51692.308594,50332.167969,168320
2014-03-14,51230.769531,52846.152344,50615.382813,50615.382813,49283.578125,227721
2014-03-17,50692.308594,51000.000000,47307.691406,47846.152344,46587.210938,383603
2014-03-18,48076.921875,50923.078125,47615.382813,49538.460938,48234.992188,382006
2014-03-19,49538.460938,49769.230469,48538.460938,49230.769531,47935.394531,129333
2014-03-20,47769.230469,49538.460938,47692.308594,49153.847656,47860.496094,208618
2014-03-21,49538.460938,49769.230469,48846.152344,49615.382813,48309.890625,102275
2014-03-24,49692.308594,49923.078125,48461.539063,48538.460938,47261.304688,114115
2014-03-25,48000.000000,48461.539063,46384.617188,46923.078125,45688.425781,224237
2014-03-26,46923.078125,48307.691406,46769.230469,48153.847656,46886.812500,120711
2014-03-27,48538.460938,48692.308594,47846.152344,47923.078125,46662.109375,83691
2014-03-28,47846.152344,48846.152344,47384.617188,48076.921875,46811.910156,65103
2014-03-31,48769.230469,49000.000000,48153.847656,48769.230469,47486.000000,92821
2014-04-01,48769.230469,49384.617188,48538.460938,48923.078125,47635.800781,103964
2014-04-02,49307.691406,49846.152344,48769.230469,48923.078125,47635.800781,103841
2014-04-03,48846.152344,49076.921875,48153.847656,48384.617188,47111.507813,75586
2014-04-04,48461.539063,49153.847656,47692.308594,48076.921875,46811.910156,100468
2014-04-07,47692.308594,47923.078125,46153.847656,46538.460938,45313.929688,176578
2014-04-08,46538.460938,49846.152344,46538.460938,47846.152344,46587.210938,246164
2014-04-09,48230.769531,49153.847656,47846.152344,48538.460938,47261.304688,124311
2014-04-10,49000.000000,49230.769531,48230.769531,48538.460938,47261.304688,70258
2014-04-11,48000.000000,48923.078125,47923.078125,48461.539063,47186.406250,62213
2014-04-14,48230.769531,48692.308594,48153.847656,48538.460938,47261.304688,54524
2014-04-15,48769.230469,48846.152344,48000.000000,48076.921875,46811.910156,56062
2014-04-16,48384.617188,48538.460938,47923.078125,48230.769531,46961.707031,47815
2014-04-17,48153.847656,48307.691406,47384.617188,47384.617188,46137.816406,62717
2014-04-18,47461.539063,48076.921875,47076.921875,47692.308594,46437.417969,101273
2014-04-21,47769.230469,47769.230469,46923.078125,47000.000000,45763.324219,90724
2014-04-22,47076.921875,47769.230469,46384.617188,47230.769531,45988.019531,97055
2014-04-23,47307.691406,47461.539063,46692.308594,46692.308594,45463.726563,58796
2014-04-24,46923.078125,47230.769531,45846.152344,46307.691406,45089.234375,98648
2014-04-25,46153.847656,46307.691406,45538.460938,45692.308594,44490.042969,84626
2014-04-28,45692.308594,46538.460938,45461.539063,45769.230469,44564.937500,74894
2014-04-29,46153.847656,46230.769531,45307.691406,45384.617188,44190.445313,85120
2014-04-30,45230.769531,47538.460938,45230.769531,47538.460938,46287.617188,194042
2014-05-02,49300.000000,50900.000000,48600.000000,49300.000000,48002.804688,278739
2014-05-07,49300.000000,49300.000000,47750.000000,47800.000000,46542.277344,127636
2014-05-08,47550.000000,51100.000000,47400.000000,48300.000000,47029.113281,278918
2014-05-09,47900.000000,48450.000000,47400.000000,48300.000000,47029.113281,66090
2014-05-12,48300.000000,48350.000000,47650.000000,47800.000000,46542.277344,60947
2014-05-13,47800.000000,48700.000000,47800.000000,48400.000000,47126.484375,51207
2014-05-14,48400.000000,49200.000000,48200.000000,48300.000000,47029.113281,71598
2014-05-15,48800.000000,49850.000000,48450.000000,49300.000000,48002.804688,115316
2014-05-16,49300.000000,49850.000000,47800.000000,48150.000000,46883.066406,165272
2014-05-19,47550.000000,47800.000000,44550.000000,45050.000000,43864.632813,329010
2014-05-20,44900.000000,45200.000000,43400.000000,44050.000000,42890.941406,261883
2014-05-21,43700.000000,44400.000000,43650.000000,44050.000000,42890.941406,113215
2014-05-22,44000.000000,44600.000000,44000.000000,44150.000000,42988.316406,72100
2014-05-23,44000.000000,44850.000000,44000.000000,44700.000000,43523.839844,78322
2014-05-26,44300.000000,45400.000000,44200.000000,44950.000000,43767.261719,95440
2014-05-27,44750.000000,44800.000000,43750.000000,44000.000000,42842.257813,223737
2014-05-28,44000.000000,44750.000000,43800.000000,44100.000000,42939.628906,102793
2014-05-29,45550.000000,46250.000000,44700.000000,44750.000000,43572.527344,249226
2014-05-30,45500.000000,45550.000000,44250.000000,44500.000000,43329.105469,122446
2014-06-02,47000.000000,49650.000000,45550.000000,46200.000000,44984.375000,1072398
2014-06-03,46300.000000,46700.000000,44750.000000,45200.000000,44010.683594,284305
2014-06-05,45200.000000,45950.000000,43350.000000,44300.000000,43134.363281,268571
2014-06-09,45050.000000,45800.000000,41050.000000,41650.000000,40554.093750,445815
2014-06-10,41500.000000,42800.000000,41300.000000,41650.000000,40554.093750,326691
2014-06-11,41850.000000,42150.000000,39500.000000,39650.000000,38606.718750,371520
2014-06-12,39850.000000,41950.000000,39000.000000,41700.000000,40602.777344,297589
2014-06-13,42050.000000,42050.000000,40250.000000,40800.000000,39726.457031,144946
2014-06-16,40950.000000,41700.000000,40400.000000,41300.000000,40213.300781,77549
2014-06-17,41300.000000,41650.000000,40800.000000,40800.000000,39726.457031,65783
2014-06-18,40800.000000,41100.000000,39900.000000,40100.000000,39044.875000,74386
2014-06-19,39850.000000,40900.000000,39850.000000,40350.000000,39288.300781,76423
2014-06-20,40650.000000,40700.000000,40000.000000,40000.000000,38947.507813,67814
2014-06-23,40000.000000,40300.000000,38550.000000,38550.000000,37535.664063,162234
2014-06-24,38650.000000,40000.000000,38650.000000,38800.000000,37779.082031,127635
2014-06-25,38800.000000,39600.000000,37900.000000,37950.000000,36951.449219,227429
2014-06-26,38000.000000,38700.000000,37950.000000,38200.000000,37194.875000,89520
2014-06-27,38000.000000,38300.000000,37900.000000,38050.000000,37048.820313,87661
2014-06-30,38300.000000,38600.000000,38100.000000,38100.000000,37097.500000,93165
2014-07-01,37600.000000,38900.000000,36950.000000,38900.000000,37876.449219,417739
2014-07-02,39200.000000,40250.000000,38900.000000,39200.000000,38168.554688,298746
2014-07-03,39250.000000,40000.000000,38050.000000,38150.000000,37146.187500,192386
2014-07-04,38550.000000,39550.000000,38550.000000,39450.000000,38411.980469,161783
2014-07-07,40350.000000,40400.000000,39550.000000,39800.000000,38752.773438,171377
2014-07-08,39550.000000,39650.000000,39100.000000,39400.000000,38363.300781,90748
2014-07-09,39400.000000,39950.000000,39200.000000,39900.000000,38850.144531,98102
2014-07-10,40000.000000,40350.000000,38850.000000,39000.000000,37973.824219,152120
2014-07-11,38700.000000,39250.000000,38150.000000,38200.000000,37194.875000,101985
2014-07-14,38250.000000,38500.000000,37650.000000,37800.000000,36805.398438,95474
2014-07-15,38100.000000,38650.000000,37950.000000,38100.000000,37097.500000,83436
2014-07-16,38100.000000,38300.000000,37150.000000,37350.000000,36367.238281,111488
2014-07-17,37550.000000,37950.000000,37450.000000,37500.000000,36513.289063,68880
2014-07-18,37700.000000,37850.000000,37250.000000,37450.000000,36464.605469,60009
2014-07-21,37600.000000,37950.000000,37500.000000,37700.000000,36708.027344,54967
2014-07-22,37750.000000,39700.000000,37750.000000,38400.000000,37389.605469,174049
2014-07-23,38800.000000,38950.000000,37650.000000,37700.000000,36708.027344,109246
2014-07-24,37750.000000,38000.000000,37500.000000,37550.000000,36561.972656,82338
2014-07-25,37550.000000,37850.000000,37400.000000,37850.000000,36854.078125,40037
2014-07-28,37700.000000,37950.000000,37000.000000,37200.000000,36221.183594,122605
2014-07-29,37050.000000,37200.000000,36150.000000,36150.000000,35198.808594,157144
2014-07-30,36100.000000,36650.000000,36050.000000,36150.000000,35198.808594,75852
2014-07-31,36150.000000,36400.000000,35150.000000,35800.000000,34858.019531,101019
2014-08-01,35200.000000,36950.000000,35200.000000,36950.000000,35977.761719,82642
2014-08-04,37100.000000,38050.000000,36600.000000,38000.000000,37000.128906,102380
2014-08-05,38200.000000,38550.000000,36800.000000,36900.000000,35929.074219,143196
2014-08-06,36900.000000,37600.000000,36900.000000,37000.000000,36026.445313,63960
2014-08-07,37100.000000,37900.000000,37100.000000,37900.000000,36902.765625,99462
2014-08-08,37900.000000,38750.000000,37300.000000,38250.000000,37243.554688,144036
2014-08-11,38200.000000,39200.000000,37450.000000,38050.000000,37048.820313,160637
2014-08-12,38500.000000,40600.000000,38400.000000,40550.000000,39483.035156,297738
2014-08-13,45500.000000,46600.000000,43350.000000,46600.000000,45373.847656,2102773
2014-08-14,46850.000000,48150.000000,45150.000000,46250.000000,45033.054688,1359638
2014-08-18,46600.000000,46800.000000,44550.000000,45200.000000,44010.683594,529101
2014-08-19,45400.000000,46450.000000,44550.000000,44600.000000,43426.476563,699598
2014-08-20,44850.000000,46000.000000,44700.000000,46000.000000,44789.632813,446889
2014-08-21,51600.000000,52800.000000,49800.000000,51100.000000,49755.441406,2097919
2014-08-22,50500.000000,51400.000000,47750.000000,48000.000000,46737.007813,1053535
2014-08-25,48150.000000,48350.000000,46050.000000,46200.000000,44984.375000,645852
2014-08-26,46950.000000,51900.000000,46800.000000,51200.000000,49852.812500,1452997
2014-08-27,51000.000000,51300.000000,48000.000000,49000.000000,47710.703125,764966
2014-08-28,49250.000000,50200.000000,47850.000000,48700.000000,47418.589844,355467
2014-08-29,48500.000000,49650.000000,48450.000000,48700.000000,47418.589844,302806
2014-09-01,49750.000000,51600.000000,49750.000000,50300.000000,48976.492188,573522
2014-09-02,50600.000000,50600.000000,49450.000000,49850.000000,48538.335938,269191
2014-09-03,50400.000000,50700.000000,48550.000000,49300.000000,48002.804688,330190
2014-09-04,50300.000000,51000.000000,49200.000000,49300.000000,48002.804688,355535
2014-09-05,49300.000000,50400.000000,48800.000000,50400.000000,49073.859375,247428
2014-09-11,51200.000000,52400.000000,50400.000000,50600.000000,49268.597656,411149
2014-09-12,51800.000000,53700.000000,50300.000000,51200.000000,49852.812500,1146246
2014-09-15,51900.000000,52900.000000,51000.000000,52100.000000,50729.132813,585089
2014-09-16,54000.000000,55600.000000,53000.000000,53200.000000,51800.187500,1376041
2014-09-17,53400.000000,54100.000000,52300.000000,53500.000000,52092.292969,383419
2014-09-18,53700.000000,54500.000000,52800.000000,54200.000000,52773.875000,386782
2014-09-19,54100.000000,54500.000000,52900.000000,52900.000000,51508.085938,359836
2014-09-22,52400.000000,52700.000000,50700.000000,51500.000000,50144.914063,441338
2014-09-23,51100.000000,51300.000000,49700.000000,51300.000000,49950.183594,326081
2014-09-24,51300.000000,52700.000000,51000.000000,51600.000000,50242.285156,264955
2014-09-25,51900.000000,52500.000000,51000.000000,51600.000000,50242.285156,157370
2014-09-26,51100.000000,51900.000000,50300.000000,51500.000000,50144.914063,187062
2014-09-29,51800.000000,52100.000000,49950.000000,50700.000000,49365.968750,206920
2014-09-30,50100.000000,52000.000000,48800.000000,51500.000000,50144.914063,335402
2014-10-01,51000.000000,51900.000000,49500.000000,49550.000000,48246.226563,245972
2014-10-02,48800.000000,51400.000000,48450.000000,51000.000000,49658.070313,244132
2014-10-06,51000.000000,52000.000000,50400.000000,50600.000000,49268.597656,219198
2014-10-07,50900.000000,52900.000000,50900.000000,52200.000000,50826.496094,391199
2014-10-08,52200.000000,52800.000000,51100.000000,51600.000000,50242.285156,293578
2014-10-10,50900.000000,51700.000000,48650.000000,49500.000000,48197.542969,301553
2014-10-13,49000.000000,49450.000000,44300.000000,45050.000000,43864.632813,438441
2014-10-14,45050.000000,47200.000000,44950.000000,47000.000000,45763.324219,225056
2014-10-15,46500.000000,47600.000000,46050.000000,47100.000000,45860.687500,150255
2014-10-16,47300.000000,47650.000000,45800.000000,46800.000000,45568.585938,201957
2014-10-17,47000.000000,48000.000000,46650.000000,47000.000000,45763.324219,192143
2014-10-20,47450.000000,48700.000000,47250.000000,48200.000000,46931.750000,190696
2014-10-21,48700.000000,48800.000000,47600.000000,48300.000000,47029.113281,137219
2014-10-22,48500.000000,49000.000000,47150.000000,47350.000000,46104.113281,198447
2014-10-23,47350.000000,47550.000000,45600.000000,46000.000000,44789.632813,210586
2014-10-24,46300.000000,46650.000000,45100.000000,45400.000000,44205.421875,204102
2014-10-27,45500.000000,47450.000000,44500.000000,46700.000000,45471.214844,208243
2014-10-28,46650.000000,47100.000000,46200.000000,46500.000000,45276.480469,70453
2014-10-29,47200.000000,47650.000000,46000.000000,46200.000000,44984.375000,152079
2014-10-30,46200.000000,46900.000000,44700.000000,44700.000000,43523.839844,160093
2014-10-31,44700.000000,46100.000000,44450.000000,45400.000000,44205.421875,103880
2014-11-03,45050.000000,45400.000000,43050.000000,44000.000000,42842.257813,160427
2014-11-04,43600.000000,44600.000000,39650.000000,39900.000000,38850.144531,477078
2014-11-05,38700.000000,40900.000000,38300.000000,40300.000000,39239.617188,372599
2014-11-06,39450.000000,40850.000000,38300.000000,38600.000000,37584.347656,296200
2014-11-07,38450.000000,40400.000000,38350.000000,40150.000000,39093.566406,191296
2014-11-10,40300.000000,40700.000000,39850.000000,40150.000000,39093.566406,118388
2014-11-11,40300.000000,44000.000000,40250.000000,43150.000000,42014.625000,374386
2014-11-12,43450.000000,43900.000000,40800.000000,42500.000000,41381.726563,310671
2014-11-13,42900.000000,43400.000000,42350.000000,42700.000000,41576.468750,147844
2014-11-14,43250.000000,43250.000000,42150.000000,42550.000000,41430.414063,133695
2014-11-17,42200.000000,43000.000000,41600.000000,42200.000000,41089.625000,131802
2014-11-18,43100.000000,45900.000000,42700.000000,44700.000000,43523.839844,693058
2014-11-19,45150.000000,45150.000000,44050.000000,44900.000000,43718.578125,221231
2014-11-20,45000.000000,45350.000000,44300.000000,45300.000000,44108.054688,192250
2014-11-21,44950.000000,46200.000000,44550.000000,44700.000000,43523.839844,197081
2014-11-24,45550.000000,45750.000000,43900.000000,45100.000000,43913.316406,176673
2014-11-25,46800.000000,49400.000000,45400.000000,45400.000000,44205.421875,1172238
2014-11-26,45000.000000,46600.000000,44400.000000,46050.000000,44838.320313,258656
2014-11-27,46500.000000,46500.000000,45450.000000,45450.000000,44254.109375,105075
2014-11-28,45000.000000,46250.000000,44950.000000,45950.000000,44740.953125,132383
2014-12-01,45700.000000,46800.000000,45600.000000,46300.000000,45081.738281,163733
2014-12-02,48950.000000,48950.000000,47250.000000,47350.000000,46104.113281,418316
2014-12-03,48100.000000,48850.000000,46950.000000,47300.000000,46055.433594,233985
2014-12-04,47450.000000,48600.000000,47150.000000,47200.000000,45958.062500,255920
2014-12-05,47300.000000,47800.000000,47000.000000,47500.000000,46250.164063,101742
2014-12-08,47300.000000,48050.000000,46450.000000,46450.000000,45227.796875,131021
2014-12-09,46050.000000,47400.000000,46050.000000,46850.000000,45617.265625,109750
2014-12-10,46800.000000,47000.000000,44950.000000,45100.000000,43913.316406,180070
2014-12-11,44350.000000,45200.000000,44000.000000,44550.000000,43377.785156,110557
2014-12-12,45050.000000,45150.000000,44100.000000,44200.000000,43037.000000,68385
2014-12-15,42950.000000,46500.000000,42950.000000,45950.000000,44740.953125,134043
2014-12-16,45700.000000,46400.000000,44500.000000,44600.000000,43426.476563,87377
2014-12-17,45050.000000,45800.000000,43950.000000,45600.000000,44400.160156,120115
2014-12-18,45600.000000,45900.000000,44100.000000,44550.000000,43377.785156,87230
2014-12-19,44900.000000,45500.000000,44550.000000,45300.000000,44108.054688,93852
2014-12-22,45700.000000,45700.000000,44650.000000,44700.000000,43523.839844,65226
2014-12-23,44700.000000,45000.000000,44150.000000,44300.000000,43134.363281,57645
2014-12-24,44000.000000,44600.000000,43750.000000,43850.000000,42696.207031,89758
2014-12-26,44000.000000,44400.000000,43500.000000,43550.000000,42404.101563,83293
2014-12-29,44650.000000,44650.000000,43700.000000,43750.000000,42844.792969,56625
2014-12-30,43850.000000,44800.000000,43750.000000,44200.000000,43285.476563,68038
2015-01-02,44400.000000,45350.000000,44200.000000,45350.000000,44411.687500,93694
2015-01-05,45350.000000,46950.000000,45050.000000,46700.000000,45733.753906,224532
2015-01-06,46050.000000,46700.000000,45700.000000,46150.000000,45195.128906,117548
2015-01-07,46750.000000,48450.000000,46700.000000,47450.000000,46468.230469,291275
2015-01-08,47850.000000,48900.000000,47350.000000,48500.000000,47496.511719,267786
2015-01-09,48900.000000,49550.000000,47900.000000,49050.000000,48035.128906,262553
2015-01-12,49200.000000,49800.000000,48500.000000,49450.000000,48426.851563,189529
2015-01-13,49250.000000,50200.000000,49000.000000,49250.000000,48230.992188,180389
2015-01-14,49400.000000,49600.000000,48150.000000,48350.000000,47349.613281,156972
2015-01-15,48750.000000,50400.000000,48550.000000,49600.000000,48573.750000,238807
2015-01-16,49850.000000,50300.000000,49300.000000,49900.000000,48867.542969,150586
2015-01-19,50800.000000,50900.000000,49950.000000,50200.000000,49161.335938,158902
2015-01-20,50200.000000,50600.000000,49500.000000,49700.000000,48671.679688,129132
2015-01-21,49500.000000,49950.000000,49100.000000,49100.000000,48084.097656,140066
2015-01-22,49500.000000,49650.000000,47550.000000,48500.000000,47496.511719,171830
2015-01-23,48800.000000,49250.000000,48450.000000,48450.000000,47447.542969,136198
2015-01-26,49000.000000,50500.000000,48550.000000,50400.000000,49357.199219,221301
2015-01-27,50800.000000,50900.000000,49200.000000,49500.000000,48475.820313,209600
2015-01-28,49450.000000,49800.000000,48900.000000,49450.000000,48426.851563,109257
2015-01-29,49200.000000,49950.000000,47450.000000,48000.000000,47006.855469,300141
2015-01-30,48350.000000,48350.000000,46700.000000,47500.000000,46517.199219,242678
2015-02-02,47300.000000,47300.000000,46300.000000,46550.000000,45586.855469,170806
2015-02-03,46300.000000,47100.000000,46300.000000,46650.000000,45684.785156,115453
2015-02-04,47000.000000,47000.000000,46250.000000,46650.000000,45684.785156,153675
2015-02-05,46450.000000,47950.000000,45750.000000,47850.000000,46859.957031,226188
2015-02-06,47850.000000,48300.000000,47500.000000,47900.000000,46908.925781,104895
2015-02-09,47600.000000,47850.000000,45950.000000,46100.000000,45146.167969,178152
2015-02-10,46050.000000,46750.000000,45600.000000,46000.000000,45048.234375,74969
2015-02-11,46350.000000,46400.000000,45800.000000,46100.000000,45146.167969,75760
2015-02-12,46100.000000,46600.000000,45950.000000,46100.000000,45146.167969,75651
2015-02-13,46250.000000,46550.000000,45800.000000,45800.000000,44852.371094,81688
2015-02-16,45900.000000,46300.000000,45700.000000,45750.000000,44803.406250,75781
2015-02-17,45650.000000,45750.000000,44750.000000,45200.000000,44264.789063,113185
2015-02-23,45650.000000,46450.000000,45350.000000,46450.000000,45488.925781,95785
2015-02-24,46150.000000,46550.000000,46050.000000,46100.000000,45146.167969,87876
2015-02-25,46200.000000,46750.000000,46000.000000,46500.000000,45537.890625,111794
2015-02-26,46450.000000,46500.000000,45500.000000,45700.000000,44754.441406,113098
2015-02-27,45950.000000,46650.000000,45350.000000,46550.000000,45586.855469,98128
2015-03-02,47800.000000,47900.000000,46850.000000,47450.000000,46468.230469,166027
2015-03-03,47350.000000,47750.000000,46350.000000,46500.000000,45537.890625,116715
2015-03-04,46600.000000,49050.000000,46500.000000,48600.000000,47594.441406,441881
2015-03-05,48600.000000,48700.000000,47700.000000,47850.000000,46859.957031,142672
2015-03-06,48000.000000,48950.000000,47200.000000,48650.000000,47643.410156,219531
2015-03-09,48400.000000,49000.000000,47950.000000,48900.000000,47888.238281,218107
2015-03-10,49300.000000,49450.000000,47350.000000,47350.000000,46370.304688,176232
2015-03-11,46900.000000,47000.000000,46050.000000,46250.000000,45293.062500,133533
2015-03-12,46400.000000,47400.000000,46400.000000,46900.000000,45929.613281,89561
2015-03-13,46350.000000,47400.000000,46300.000000,47300.000000,46321.339844,91293
2015-03-16,46950.000000,47100.000000,45850.000000,46450.000000,45488.925781,191264
2015-03-17,46650.000000,46750.000000,46200.000000,46350.000000,45390.996094,87816
2015-03-18,46600.000000,46600.000000,45650.000000,45650.000000,44705.476563,130496
2015-03-19,45700.000000,46100.000000,45250.000000,45750.000000,44803.406250,97654
2015-03-20,45750.000000,46200.000000,45400.000000,45500.000000,44558.585938,102496
2015-03-23,45550.000000,46800.000000,45550.000000,46700.000000,45733.753906,156705
2015-03-24,46800.000000,47000.000000,46250.000000,46400.000000,45439.957031,66851
2015-03-25,47100.000000,47150.000000,46100.000000,46900.000000,45929.613281,131604
2015-03-26,46650.000000,46800.000000,45850.000000,46050.000000,45097.199219,132310
2015-03-27,46100.000000,46700.000000,45500.000000,46250.000000,45293.062500,219817
2015-03-30,47200.000000,47700.000000,46900.000000,47250.000000,46272.375000,196811
2015-03-31,47500.000000,47500.000000,46700.000000,46750.000000,45782.718750,171658
2015-04-01,47200.000000,48300.000000,46500.000000,46900.000000,45929.613281,279756
2015-04-02,47300.000000,48400.000000,46900.000000,47900.000000,46908.925781,299273
2015-04-03,49350.000000,49500.000000,48450.000000,48800.000000,47790.300781,445104
2015-04-06,49300.000000,50500.000000,49050.000000,49800.000000,48769.609375,300426
2015-04-07,50600.000000,50700.000000,49500.000000,50000.000000,48965.472656,262453
2015-04-08,49950.000000,50100.000000,49450.000000,49500.000000,48475.820313,165595
2015-04-09,49400.000000,49800.000000,48550.000000,49200.000000,48182.023438,190209
2015-04-10,48850.000000,49450.000000,48000.000000,48000.000000,47006.855469,239592
2015-04-13,47800.000000,48450.000000,47450.000000,47700.000000,46713.058594,193714
2015-04-14,47700.000000,50300.000000,47700.000000,49150.000000,48133.058594,458216
2015-04-15,50000.000000,50300.000000,48900.000000,48950.000000,47937.199219,226946
2015-04-16,49000.000000,49100.000000,48000.000000,48200.000000,47202.714844,182172
2015-04-17,48300.000000,48350.000000,47450.000000,47950.000000,46957.886719,203175
2015-04-20,47750.000000,48000.000000,47100.000000,47200.000000,46223.410156,189874
2015-04-21,47450.000000,48000.000000,47200.000000,47350.000000,46370.304688,151704
2015-04-22,48100.000000,48350.000000,44850.000000,46800.000000,45831.683594,305513
2015-04-23,46800.000000,47100.000000,45850.000000,46200.000000,45244.097656,203920
2015-04-24,46550.000000,46850.000000,45750.000000,46650.000000,45684.785156,137089
2015-04-27,47000.000000,48350.000000,46750.000000,48350.000000,47349.613281,182752
2015-04-28,48650.000000,48650.000000,47200.000000,47750.000000,46762.027344,138151
2015-04-29,47750.000000,48150.000000,46750.000000,47000.000000,46027.546875,107469
2015-04-30,47300.000000,47400.000000,46600.000000,47000.000000,46027.546875,83225
2015-05-04,47700.000000,48450.000000,46850.000000,47000.000000,46027.546875,152084
2015-05-06,47000.000000,47250.000000,45700.000000,45750.000000,44803.406250,124629
2015-05-07,45650.000000,46100.000000,44500.000000,45450.000000,44509.617188,143132
2015-05-08,45400.000000,46900.000000,45000.000000,45200.000000,44264.789063,140083
2015-05-11,46050.000000,47750.000000,45600.000000,47450.000000,46468.230469,225928
2015-05-12,47450.000000,48350.000000,47350.000000,47750.000000,46762.027344,265401
2015-05-13,48400.000000,48600.000000,47900.000000,48500.000000,47496.511719,255365
2015-05-14,48500.000000,49750.000000,47850.000000,49650.000000,48622.714844,355711
2015-05-15,49900.000000,51800.000000,49200.000000,51400.000000,50336.507813,625129
2015-05-18,51600.000000,52200.000000,49800.000000,51800.000000,50728.230469,444488
2015-05-19,51800.000000,52000.000000,50700.000000,51800.000000,50728.230469,281233
2015-05-20,52100.000000,52300.000000,50600.000000,51700.000000,50630.296875,377566
2015-05-21,52100.000000,53400.000000,51000.000000,52800.000000,51707.539063,683563
2015-05-22,53200.000000,53200.000000,51000.000000,51800.000000,50728.230469,289083
2015-05-26,51800.000000,52100.000000,50100.000000,50400.000000,49357.199219,256139
2015-05-27,50400.000000,50400.000000,48900.000000,49900.000000,48867.542969,378608
2015-05-28,50000.000000,50900.000000,49600.000000,49950.000000,48916.507813,241741
2015-05-29,50200.000000,50700.000000,49450.000000,49850.000000,48818.578125,214016
2015-06-01,49800.000000,50300.000000,48600.000000,49300.000000,48279.953125,181517
2015-06-02,49100.000000,49100.000000,46150.000000,46900.000000,45929.613281,399061
2015-06-03,46400.000000,47400.000000,45750.000000,46000.000000,45048.234375,204256
2015-06-04,46100.000000,47050.000000,45250.000000,47050.000000,46076.511719,227437
2015-06-05,46300.000000,46800.000000,45850.000000,46250.000000,45293.062500,167305
2015-06-08,46400.000000,46650.000000,45350.000000,46350.000000,45390.996094,127802
2015-06-09,46550.000000,46800.000000,45950.000000,46100.000000,45146.167969,110593
2015-06-10,46450.000000,46450.000000,45150.000000,45500.000000,44558.585938,213643
2015-06-11,45550.000000,46700.000000,45500.000000,45600.000000,44656.515625,158426
2015-06-12,46000.000000,46700.000000,45600.000000,46100.000000,45146.167969,115162
2015-06-15,46000.000000,46150.000000,44600.000000,45450.000000,44509.617188,195789
2015-06-16,45100.000000,46400.000000,43050.000000,46000.000000,45048.234375,291707
2015-06-17,46050.000000,46900.000000,45200.000000,46850.000000,45880.648438,156083
2015-06-18,47000.000000,47200.000000,46350.000000,46350.000000,45390.996094,108020
2015-06-19,46850.000000,46900.000000,45950.000000,46000.000000,45048.234375,86621
2015-06-22,45900.000000,46650.000000,45800.000000,46350.000000,45390.996094,116712
2015-06-23,46700.000000,48800.000000,46600.000000,48550.000000,47545.472656,376219
2015-06-24,48600.000000,48950.000000,47650.000000,48500.000000,47496.511719,146468
2015-06-25,48300.000000,49250.000000,48050.000000,48950.000000,47937.199219,151113
2015-06-26,48600.000000,48800.000000,48050.000000,48250.000000,47251.683594,137226
2015-06-29,47050.000000,47750.000000,46500.000000,46750.000000,45782.718750,155245
2015-06-30,46150.000000,48450.000000,45850.000000,48000.000000,47006.855469,173737
2015-07-01,48350.000000,48750.000000,47750.000000,48000.000000,47006.855469,133230
2015-07-02,48600.000000,48850.000000,47900.000000,48450.000000,47447.542969,135057
2015-07-03,48450.000000,49650.000000,47700.000000,48000.000000,47006.855469,284401
2015-07-06,47050.000000,47750.000000,46500.000000,46500.000000,45537.890625,198044
2015-07-07,46550.000000,47300.000000,46000.000000,46200.000000,45244.097656,128299
2015-07-08,46200.000000,47800.000000,46200.000000,47050.000000,46076.511719,237537
2015-07-09,46300.000000,46750.000000,45000.000000,46250.000000,45293.062500,198071
2015-07-10,46100.000000,46600.000000,45600.000000,45950.000000,44999.269531,99433
2015-07-13,46300.000000,46900.000000,45950.000000,46250.000000,45293.062500,133325
2015-07-14,46550.000000,50100.000000,46550.000000,50000.000000,48965.472656,526622
